KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR479082;ZellerG_2014;ERR479082_1.fastq.gz;ERR479082_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479083;ZellerG_2014;ERR479083_1.fastq.gz;ERR479083_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479084;ZellerG_2014;ERR479084_1.fastq.gz;ERR479084_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479085;ZellerG_2014;ERR479085_1.fastq.gz;ERR479085_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479086;ZellerG_2014;ERR479086_1.fastq.gz;ERR479086_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479087;ZellerG_2014;ERR479087_1.fastq.gz;ERR479087_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479088;ZellerG_2014;ERR479088_1.fastq.gz;ERR479088_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479089;ZellerG_2014;ERR479089_1.fastq.gz;ERR479089_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479090;ZellerG_2014;ERR479090_1.fastq.gz;ERR479090_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479091;ZellerG_2014;ERR479091_1.fastq.gz;ERR479091_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479092;ZellerG_2014;ERR479092_1.fastq.gz;ERR479092_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479093;ZellerG_2014;ERR479093_1.fastq.gz;ERR479093_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479094;ZellerG_2014;ERR479094_1.fastq.gz;ERR479094_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479095;ZellerG_2014;ERR479095_1.fastq.gz;ERR479095_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479096;ZellerG_2014;ERR479096_1.fastq.gz;ERR479096_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479097;ZellerG_2014;ERR479097_1.fastq.gz;ERR479097_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479098;ZellerG_2014;ERR479098_1.fastq.gz;ERR479098_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479099;ZellerG_2014;ERR479099_1.fastq.gz;ERR479099_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479100;ZellerG_2014;ERR479100_1.fastq.gz;ERR479100_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479101;ZellerG_2014;ERR479101_1.fastq.gz;ERR479101_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479102;ZellerG_2014;ERR479102_1.fastq.gz;ERR479102_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479103;ZellerG_2014;ERR479103_1.fastq.gz;ERR479103_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479104;ZellerG_2014;ERR479104_1.fastq.gz;ERR479104_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479105;ZellerG_2014;ERR479105_1.fastq.gz;ERR479105_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479106;ZellerG_2014;ERR479106_1.fastq.gz;ERR479106_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479107;ZellerG_2014;ERR479107_1.fastq.gz;ERR479107_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479108;ZellerG_2014;ERR479108_1.fastq.gz;ERR479108_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479109;ZellerG_2014;ERR479109_1.fastq.gz;ERR479109_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479110;ZellerG_2014;ERR479110_1.fastq.gz;ERR479110_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479111;ZellerG_2014;ERR479111_1.fastq.gz;ERR479111_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479112;ZellerG_2014;ERR479112_1.fastq.gz;ERR479112_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479113;ZellerG_2014;ERR479113_1.fastq.gz;ERR479113_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479114;ZellerG_2014;ERR479114_1.fastq.gz;ERR479114_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479115;ZellerG_2014;ERR479115_1.fastq.gz;ERR479115_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
