KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR209142;NielsenHB_2014;ERR209142_1.fastq.gz;ERR209142_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209143;NielsenHB_2014;ERR209143_1.fastq.gz;ERR209143_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209144;NielsenHB_2014;ERR209144_1.fastq.gz;ERR209144_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209145;NielsenHB_2014;ERR209145_1.fastq.gz;ERR209145_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209146;NielsenHB_2014;ERR209146_1.fastq.gz;ERR209146_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209147;NielsenHB_2014;ERR209147_1.fastq.gz;ERR209147_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209148;NielsenHB_2014;ERR209148_1.fastq.gz;ERR209148_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209149;NielsenHB_2014;ERR209149_1.fastq.gz;ERR209149_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209150;NielsenHB_2014;ERR209150_1.fastq.gz;ERR209150_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209151;NielsenHB_2014;ERR209151_1.fastq.gz;ERR209151_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209152;NielsenHB_2014;ERR209152_1.fastq.gz;ERR209152_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209153;NielsenHB_2014;ERR209153_1.fastq.gz;ERR209153_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209154;NielsenHB_2014;ERR209154_1.fastq.gz;ERR209154_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209155;NielsenHB_2014;ERR209155_1.fastq.gz;ERR209155_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209156;NielsenHB_2014;ERR209156_1.fastq.gz;ERR209156_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209157;NielsenHB_2014;ERR209157_1.fastq.gz;ERR209157_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209158;NielsenHB_2014;ERR209158_1.fastq.gz;ERR209158_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209159;NielsenHB_2014;ERR209159_1.fastq.gz;ERR209159_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209160;NielsenHB_2014;ERR209160_1.fastq.gz;ERR209160_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209161;NielsenHB_2014;ERR209161_1.fastq.gz;ERR209161_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209162;NielsenHB_2014;ERR209162_1.fastq.gz;ERR209162_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209163;NielsenHB_2014;ERR209163_1.fastq.gz;ERR209163_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209164;NielsenHB_2014;ERR209164_1.fastq.gz;ERR209164_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209165;NielsenHB_2014;ERR209165_1.fastq.gz;ERR209165_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209166;NielsenHB_2014;ERR209166_1.fastq.gz;ERR209166_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209167;NielsenHB_2014;ERR209167_1.fastq.gz;ERR209167_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209168;NielsenHB_2014;ERR209168_1.fastq.gz;ERR209168_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209169;NielsenHB_2014;ERR209169_1.fastq.gz;ERR209169_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209170;NielsenHB_2014;ERR209170_1.fastq.gz;ERR209170_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209171;NielsenHB_2014;ERR209171_1.fastq.gz;ERR209171_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209172;NielsenHB_2014;ERR209172_1.fastq.gz;ERR209172_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209173;NielsenHB_2014;ERR209173_1.fastq.gz;ERR209173_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209174;NielsenHB_2014;ERR209174_1.fastq.gz;ERR209174_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209175;NielsenHB_2014;ERR209175_1.fastq.gz;ERR209175_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209176;NielsenHB_2014;ERR209176_1.fastq.gz;ERR209176_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209177;NielsenHB_2014;ERR209177_1.fastq.gz;ERR209177_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209178;NielsenHB_2014;ERR209178_1.fastq.gz;ERR209178_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
