KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
SRR341664;QinJ_2012;SRR341664_1.fastq.gz;SRR341664_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341665;QinJ_2012;SRR341665_1.fastq.gz;SRR341665_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341666;QinJ_2012;SRR341666_1.fastq.gz;SRR341666_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341667;QinJ_2012;SRR341667_1.fastq.gz;SRR341667_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341668;QinJ_2012;SRR341668_1.fastq.gz;SRR341668_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341669;QinJ_2012;SRR341669_1.fastq.gz;SRR341669_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341670;QinJ_2012;SRR341670_1.fastq.gz;SRR341670_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341671;QinJ_2012;SRR341671_1.fastq.gz;SRR341671_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341672;QinJ_2012;SRR341672_1.fastq.gz;SRR341672_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341673;QinJ_2012;SRR341673_1.fastq.gz;SRR341673_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341674;QinJ_2012;SRR341674_1.fastq.gz;SRR341674_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341675;QinJ_2012;SRR341675_1.fastq.gz;SRR341675_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341676;QinJ_2012;SRR341676_1.fastq.gz;SRR341676_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341677;QinJ_2012;SRR341677_1.fastq.gz;SRR341677_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341678;QinJ_2012;SRR341678_1.fastq.gz;SRR341678_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341679;QinJ_2012;SRR341679_1.fastq.gz;SRR341679_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341680;QinJ_2012;SRR341680_1.fastq.gz;SRR341680_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341681;QinJ_2012;SRR341681_1.fastq.gz;SRR341681_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341682;QinJ_2012;SRR341682_1.fastq.gz;SRR341682_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341683;QinJ_2012;SRR341683_1.fastq.gz;SRR341683_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341684;QinJ_2012;SRR341684_1.fastq.gz;SRR341684_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341685;QinJ_2012;SRR341685_1.fastq.gz;SRR341685_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341686;QinJ_2012;SRR341686_1.fastq.gz;SRR341686_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341687;QinJ_2012;SRR341687_1.fastq.gz;SRR341687_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341688;QinJ_2012;SRR341688_1.fastq.gz;SRR341688_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341689;QinJ_2012;SRR341689_1.fastq.gz;SRR341689_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341690;QinJ_2012;SRR341690_1.fastq.gz;SRR341690_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341691;QinJ_2012;SRR341691_1.fastq.gz;SRR341691_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341692;QinJ_2012;SRR341692_1.fastq.gz;SRR341692_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341693;QinJ_2012;SRR341693_1.fastq.gz;SRR341693_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341694;QinJ_2012;SRR341694_1.fastq.gz;SRR341694_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341695;QinJ_2012;SRR341695_1.fastq.gz;SRR341695_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341696;QinJ_2012;SRR341696_1.fastq.gz;SRR341696_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341697;QinJ_2012;SRR341697_1.fastq.gz;SRR341697_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341698;QinJ_2012;SRR341698_1.fastq.gz;SRR341698_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341699;QinJ_2012;SRR341699_1.fastq.gz;SRR341699_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341700;QinJ_2012;SRR341700_1.fastq.gz;SRR341700_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341701;QinJ_2012;SRR341701_1.fastq.gz;SRR341701_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341702;QinJ_2012;SRR341702_1.fastq.gz;SRR341702_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341703;QinJ_2012;SRR341703_1.fastq.gz;SRR341703_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341704;QinJ_2012;SRR341704_1.fastq.gz;SRR341704_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341705;QinJ_2012;SRR341705_1.fastq.gz;SRR341705_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341706;QinJ_2012;SRR341706_1.fastq.gz;SRR341706_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341707;QinJ_2012;SRR341707_1.fastq.gz;SRR341707_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341708;QinJ_2012;SRR341708_1.fastq.gz;SRR341708_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341709;QinJ_2012;SRR341709_1.fastq.gz;SRR341709_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341710;QinJ_2012;SRR341710_1.fastq.gz;SRR341710_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341711;QinJ_2012;SRR341711_1.fastq.gz;SRR341711_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
